"","Date","Close","Daily_ROI","OBV","ATR","MACD","ADX","EPS","Gross_Margin","sentiment_score"
"1",2021-10-01,258.406677246094,-0.000335288791083244,916156200,6.87547268490152,5.55754616681546,15.1751924516631,0.846666666666667,27.3548168632541,0.233704255319149
"2",2021-10-04,260.510009765625,0.0081396213981273,1007606100,7.14031842085721,5.55102313547508,16.0245465326555,0.846666666666667,27.3548168632541,0.135388235294118
"3",2021-10-05,260.196655273438,-0.00120285010341603,952308300,7.18053196975804,5.45765603592594,16.6862493832934,0.846666666666667,27.3548168632541,0.0694454545454545
"4",2021-10-06,260.916656494141,0.00276714249053844,996206700,6.98763761379876,5.37974565888879,17.2323828947075,0.846666666666667,27.3548168632541,0.199939743589744
"5",2021-10-07,264.536682128906,0.0138742603994964,1053794100,7.01828399936447,5.5461740960759,18.4600221812957,0.846666666666667,27.3548168632541,0.192548175182482
"6",2021-10-08,261.829986572266,-0.0102318345223733,1003578300,6.88530990858955,5.39744374922751,19.4178526408835,0.846666666666667,27.3548168632541,0.220011111111111
"7",2021-10-11,263.980010986328,0.00821152856557594,1046179200,6.76850205797601,5.39091971279885,20.4953047766612,0.846666666666667,27.3548168632541,0.185286315789474
"8",2021-10-12,268.573333740234,0.0174002673033609,1112239200,6.77027583675898,5.69079221490796,21.901176113402,0.846666666666667,27.3548168632541,0.191254782608696
"9",2021-10-13,270.359985351562,0.00665237902232008,1154599500,6.51739977601392,6.00340764037105,23.3150064529119,0.846666666666667,27.3548168632541,0.160096551724138
"10",2021-10-14,272.773345947266,0.00892647109950429,1191341100,6.27020487362565,6.37243814783704,24.7987157179311,0.846666666666667,27.3548168632541,0.15842523364486
"11",2021-10-15,281.010009765625,0.0301959995019152,1248114900,6.41495176672047,7.24600003922126,26.8684982450843,0.846666666666667,27.3548168632541,0.0803183098591549
"12",2021-10-18,290.036682128906,0.0321222449364345,1320736500,6.72412068698262,8.56791555530572,29.4727712723269,0.846666666666667,27.3548168632541,0.219143243243243
"13",2021-10-19,288.089996337891,-0.00671186064027041,1268593200,6.61144545794591,9.35067311243842,31.939056542956,0.846666666666667,27.3548168632541,0.155566071428571
"14",2021-10-20,288.600006103516,0.00177031404112626,1310689500,6.42753161175893,9.89806886514276,33.8040347859485,0.846666666666667,27.3548168632541,0.1229
"15",2021-10-21,298,0.0325710107334951,1405134000,7.02794674705182,10.9639987387459,36.1009684473011,0.846666666666667,27.3548168632541,0.186000555555556
"16",2021-10-22,303.226654052734,0.0175391075595113,1473776400,6.97928481422669,12.0911241910605,38.3855965324815,0.846666666666667,27.3548168632541,0.193162275449102
"17",2021-10-25,341.619995117188,0.12661598362582,1662332700,9.70314606215023,15.8991257649265,41.5916218926806,0.846666666666667,27.3548168632541,0.204237012987013
"18",2021-10-26,339.476654052734,-0.00627405039250672,1475087700,11.2362561299766,18.5304373887121,44.7589704663913,0.846666666666667,27.3548168632541,0.177669327731092
"19",2021-10-27,345.953338623047,0.0190784388057106,1590667200,11.6824762208599,20.8974918472732,47.7000798562655,0.846666666666667,27.3548168632541,0.138232768361582
"20",2021-10-28,359.013336181641,0.0377507487297992,1672306800,11.8751568395708,23.555696805552,50.4673731678258,0.846666666666667,27.3548168632541,0.1852872
"21",2021-10-29,371.333343505859,0.0343162943617936,1762062000,12.02693135103,26.3526876357017,53.1494731870367,0.846666666666667,27.3548168632541,0.147279365079365
"22",2021-11-01,402.863342285156,0.0849102277797451,1930208100,13.4476260041094,30.7589602669516,55.8598522116532,0.846666666666667,27.3548168632541,0.211410727969349
"23",2021-11-02,390.666656494141,-0.0302749952920326,1801994700,13.9773200241842,32.8876837153205,58.3766327345115,0.846666666666667,27.3548168632541,0.155453170731707
"24",2021-11-03,404.619995117188,0.0357167380197345,1905880200,14.4734642970103,35.2937854101509,60.7269866338073,0.846666666666667,27.3548168632541,0.147228461538462
"25",2021-11-04,409.970001220703,0.0132222978796837,1982072400,14.145122451995,37.2034805535588,62.9626299697852,0.846666666666667,27.3548168632541,0.19998322147651
"26",2021-11-05,407.363342285156,-0.00635816993386207,1917186000,13.8935674233369,38.0677705593355,64.6461928715297,0.846666666666667,27.3548168632541,0.233876404494382
"27",2021-11-08,387.646667480469,-0.0484007095338631,1816848900,15.0223615924568,36.7382599462871,63.4875977779288,0.846666666666667,27.3548168632541,0.13955069124424
"28",2021-11-09,341.166656494141,-0.119903032543598,1639531500,17.8298114898706,31.5701438038636,59.6263780166309,0.846666666666667,27.3548168632541,0.170817412935323
"29",2021-11-10,355.983337402344,0.0434294519296248,1767939600,18.7179203964256,28.3432336928886,55.6237389976141,0.846666666666667,27.3548168632541,0.161128571428571
"30",2021-11-11,354.503326416016,-0.00415752882460163,1700749800,18.5783072382267,25.3739643968577,52.3200023210934,0.846666666666667,27.3548168632541,0.247311258278146
"31",2021-11-12,344.473327636719,-0.0282931020159921,1624030500,18.3062845079013,21.9583379586347,48.6383618791454,0.846666666666667,27.3548168632541,0.248562790697674
"32",2021-11-15,337.796661376953,-0.0193822444993675,1519703700,18.3039295737432,18.4994283357877,45.7442116777184,0.846666666666667,27.3548168632541,0.15337417218543
"33",2021-11-16,351.57666015625,0.0407937684260282,1599330900,18.3065057711823,16.6778958748027,42.6261036917492,0.846666666666667,27.3548168632541,0.167121705426357
"34",2021-11-17,363.003326416016,0.0325012082846663,1693667100,18.5443737671581,15.972236743758,40.3759704784656,0.846666666666667,27.3548168632541,0.206576991150442
"35",2021-11-18,365.459991455078,0.00676761026770056,1756363800,18.100251366379,15.4333233907137,38.2865610661309,0.846666666666667,27.3548168632541,0.1817234375
"36",2021-11-19,379.019989013672,0.0371039180092043,1821290700,17.9030902929155,15.9169287069262,36.7296055900772,0.846666666666667,27.3548168632541,0.177351219512195
"37",2021-11-22,385.623321533203,0.0174221220804611,1920508200,18.2795366894037,16.6411938285148,36.0791485402128,0.846666666666667,27.3548168632541,0.2115
"38",2021-11-23,369.676666259766,-0.0413529327272921,1811993100,19.7786171114217,15.7468969210121,34.2290439147574,0.846666666666667,27.3548168632541,0.19506746031746
"39",2021-11-24,372,0.00628477248440085,1879673700,20.050858484741,15.052122298446,32.4994764827278,0.846666666666667,27.3548168632541,0.253277551020408
"40",2021-11-26,360.640014648438,-0.030537595031082,1844631000,19.4519869139838,13.4300393917701,30.8934495815575,0.846666666666667,27.3548168632541,0.110170114942529
"41",2021-11-29,378.996673583984,0.0509002279002275,1903024500,19.5089878486992,13.4704766945973,29.8939421652212,0.846666666666667,27.3548168632541,0.182841237113402
"42",2021-11-30,381.586669921875,0.0068338234037737,1984300500,19.3059663603435,13.5552580306658,29.3101876231146,0.846666666666667,27.3548168632541,0.129313265306122
"43",2021-12-01,365,-0.0434676345619487,1915850100,19.8812534311448,12.1440531232119,28.2207426646393,0.846666666666667,27.3548168632541,0.168715652173913
"44",2021-12-02,361.533325195312,-0.00949773919092467,1842735300,19.8028299857282,10.6234706258503,26.5715526876234,0.846666666666667,27.3548168632541,0.119831896551724
"45",2021-12-03,338.323333740234,-0.0641987607713322,1750413300,20.540010133232,7.45955658020921,25.2260340231869,0.846666666666667,27.3548168632541,0.170644444444444
"46",2021-12-06,336.336669921875,-0.00587208631576308,1668750300,20.7666749716507,4.73721704805479,24.6620770508575,0.846666666666667,27.3548168632541,0.176529192546584
"47",2021-12-07,350.583343505859,0.042358371411876,1724835000,20.4419125608688,3.68683135237637,23.5091061501814,0.846666666666667,27.3548168632541,0.162549137931034
"48",2021-12-08,356.320007324219,0.0163631955842292,1766741400,19.9193936600366,3.27949002813989,22.1907590212156,0.846666666666667,27.3548168632541,0.276097058823529
"49",2021-12-09,334.600006103516,-0.0609564458190525,1707303000,20.0822949848219,1.19032518923029,21.4202569471441,0.846666666666667,27.3548168632541,0.107768224299065
"50",2021-12-10,339.010009765625,0.0131799270223116,1766967300,19.5633203709507,-0.108254665236984,20.9866967397686,0.846666666666667,27.3548168632541,0.220660550458716
"51",2021-12-13,322.136657714844,-0.0497724302077295,1688371800,19.7280828528248,-2.47044924854015,21.007320938008,0.846666666666667,27.3548168632541,0.169489393939394
"52",2021-12-14,319.503326416016,-0.00817457819767642,1617565500,19.1858382001118,-4.50308454706271,21.3039176510185,0.846666666666667,27.3548168632541,0.138946616541353
"53",2021-12-15,325.329986572266,0.0182366181335567,1692734700,19.0178028648081,-5.57948307848852,21.3137963067612,0.846666666666667,27.3548168632541,0.185221568627451
"54",2021-12-16,308.973327636719,-0.0502771327902587,1609963200,19.4005796935216,-7.66403610989437,20.9727712913934,0.846666666666667,27.3548168632541,0.213681578947368
"55",2021-12-17,310.856658935547,0.00609544944618157,1710400500,19.2438715039174,-9.05965623191668,20.8538869899506,0.846666666666667,27.3548168632541,0.166756637168142
"56",2021-12-20,299.980010986328,-0.0349892712173617,1653920400,18.8021662221085,-10.9174996826478,20.9845572231973,0.846666666666667,27.3548168632541,0.130742156862745
"57",2021-12-21,312.843322753906,0.0428805630257958,1725438300,18.7301068463106,-11.2225259525288,20.6786165157929,0.846666666666667,27.3548168632541,0.12226862745098
"58",2021-12-22,336.290008544922,0.0749470552371663,1819072500,19.2286722124782,-9.46322372534576,19.5371521197002,0.846666666666667,27.3548168632541,0.200752095808383
"59",2021-12-23,355.666656494141,0.0576188630553096,1911785700,19.6509109579038,-6.43129452319516,19.3580392104125,0.846666666666667,27.3548168632541,0.232257142857143
"60",2021-12-27,364.646667480469,0.0252483914990667,1982931600,19.4377521046049,-3.26620615766416,19.76462672489,0.846666666666667,27.3548168632541,0.179568965517241
"61",2021-12-28,362.823333740234,-0.00500027534279346,1922607600,19.0155321230818,-0.894665472692338,20.1673745145371,0.846666666666667,27.3548168632541,0.233495238095238
"62",2021-12-29,362.063323974609,-0.00209471027618402,1866453600,18.6063285520692,0.912947281782067,20.2284406975959,0.846666666666667,27.3548168632541,0.130908383233533
"63",2021-12-30,356.779998779297,-0.0145922683836461,1819412700,18.2868287482663,1.89730230424527,20.0419026237286,0.846666666666667,27.3548168632541,0.116261788617886
"64",2021-12-31,352.260009765625,-0.01266884082386,1778679000,17.6332451030218,2.28633002383952,19.8686886979947,0.846666666666667,27.3548168632541,0.16684140625
"65",2022-01-03,399.926666259766,0.135316684189771,1882610400,19.8092025363718,6.36753710255465,21.2449588666268,1.07333333333333,29.1106845809341,0.128924104234528
"66",2022-01-04,383.196655273438,-0.041832696836128,1782362100,20.4168773831042,8.15791171970352,22.2270064891014,1.07333333333333,29.1106845809341,0.0883492857142857
"67",2022-01-05,362.706665039062,-0.0534712136768364,1702242300,21.0854341674026,7.8331300851583,22.2323371963228,1.07333333333333,29.1106845809341,0.0864772727272727
"68",2022-01-06,354.899993896484,-0.0215233738308541,1611905700,21.1893323372254,6.86665070671739,21.126104179233,1.07333333333333,29.1106845809341,0.146734188034188
"69",2022-01-07,342.320007324219,-0.0354465674517168,1527741000,21.3646186748845,5.02765339639956,19.9218584366354,1.07333333333333,29.1106845809341,0.0885096296296296
"70",2022-01-10,352.706665039062,0.0303419534138019,1619556000,21.7219079624765,4.35811363028165,18.6906896691709,1.07333333333333,29.1106845809341,0.187184666666667
"71",2022-01-11,354.799987792969,0.00593502465759865,1685619300,21.0520090190072,3.95086903457178,17.4465433424013,1.07333333333333,29.1106845809341,0.196232110091743
"72",2022-01-12,368.739990234375,0.0392897489318418,1769358300,20.7492479813772,4.69880159411844,16.9126403378703,1.07333333333333,29.1106845809341,0.159630612244898
"73",2022-01-13,343.853332519531,-0.0674910733143577,1672148400,21.3876356988067,3.2459806011932,15.7839523090206,1.07333333333333,29.1106845809341,0.109021794871795
"74",2022-01-14,349.869995117188,0.0174977585750591,1745072700,20.7794704012636,2.5507009922905,14.9483738999415,1.07333333333333,29.1106845809341,0.216258895705521
"75",2022-01-18,343.503326416016,-0.018197241232531,1678329300,20.5983165619155,1.46901603488249,13.9174854480358,1.07333333333333,29.1106845809341,0.142512121212121
"76",2022-01-19,331.883331298828,-0.0338278969185718,1602886800,20.5477235680957,-0.322150035510617,13.250258031259,1.07333333333333,29.1106845809341,0.102132673267327
"77",2022-01-20,332.089996337891,0.000622703882878772,1673375400,20.2147902928634,-1.70532795038901,12.6483004294309,1.07333333333333,29.1106845809341,0.183557692307692
"78",2022-01-21,314.633331298828,-0.0525660671250721,1569959400,20.2958771364814,-4.16213489022874,12.970280864775,1.07333333333333,29.1106845809341,0.0702471698113208
"79",2022-01-24,310,-0.0147261298721957,1418393700,21.0468857380609,-6.40916236960828,14.3844608607338,1.07333333333333,29.1106845809341,0.0809756097560976
"80",2022-01-25,306.133331298828,-0.01247312484249,1331797800,20.6875840851748,-8.40506730118591,15.3288150425922,1.07333333333333,29.1106845809341,0.141203821656051
"81",2022-01-26,312.470001220703,0.0206990525827113,1436665200,21.1549002924,-9.36753689995118,15.4842543272045,1.07333333333333,29.1106845809341,0.166153821656051
"82",2022-01-27,276.366668701172,-0.115541755619704,1289555700,22.2250258225746,-12.894893887437,16.528175394188,1.07333333333333,29.1106845809341,0.0830505703422053
"83",2022-01-28,282.116668701172,0.0208056927668703,1424344800,22.1968109130938,-15.0528528504251,17.8630093281791,1.07333333333333,29.1106845809341,0.161705882352941
"84",2022-01-31,312.239990234375,0.10677611383931,1528780800,22.7932288033695,-14.1690189486882,17.6883531304255,1.07333333333333,29.1106845809341,0.148735114503817
"85",2022-02-01,310.416656494141,-0.00583952663739751,1455642600,22.0865713469904,-13.46053731323,17.4349731464703,1.07333333333333,29.1106845809341,0.149576315789474
"86",2022-02-02,301.886657714844,-0.0274791915989143,1388849700,21.5111018778695,-13.432518415271,17.3928852395593,1.07333333333333,29.1106845809341,0.137313541666667
"87",2022-02-03,297.046661376953,-0.0160324950248791,1309994100,21.3193582204379,-13.6435857282657,17.4665268524927,1.07333333333333,29.1106845809341,0.127096
"88",2022-02-04,307.773345947266,0.0361111096842133,1383619500,21.1139275516511,-12.7977794610056,17.5349083502165,1.07333333333333,29.1106845809341,0.23787037037037
"89",2022-02-07,302.446655273438,-0.0173071864213376,1322625000,20.6786484073367,-12.4141882858678,17.3687866782211,1.07333333333333,29.1106845809341,0.115851807228916
"90",2022-02-08,307.333343505859,0.0161571905234128,1373354100,19.951364491383,-11.5823603747163,17.3362979907648,1.07333333333333,29.1106845809341,0.209286363636364
"91",2022-02-09,310.666656494141,0.010845920427172,1425613500,19.1517444098277,-10.5327453298804,16.8730899771669,1.07333333333333,29.1106845809341,0.137129885057471
"92",2022-02-10,301.516662597656,-0.0294527710174682,1359486600,18.9054297107719,-10.3202801174934,16.8323011793231,1.07333333333333,29.1106845809341,0.147586764705882
"93",2022-02-11,286.666656494141,-0.0492510296962642,1279840800,19.1088509040036,-11.2208246104337,17.4821777244571,1.07333333333333,29.1106845809341,0.0923050505050505
"94",2022-02-14,291.920013427734,0.018325664372135,1347597300,18.8327434942869,-11.379435559084,18.0856345163673,1.07333333333333,29.1106845809341,0.219140350877193
"95",2022-02-15,307.476654052734,0.0532907642827685,1404883500,18.6123077494382,-10.1330376421109,18.0578619215665,1.07333333333333,29.1106845809341,0.287286363636364
"96",2022-02-16,307.796661376953,0.00104075324094,1456177800,17.8833341420565,-9.01551119534696,17.948727612176,1.07333333333333,29.1106845809341,0.15218
"97",2022-02-17,292.116668701172,-0.0509426990066609,1400999400,17.7795240373226,-9.28804104514864,18.3113490880964,1.07333333333333,29.1106845809341,0.114563725490196
"98",2022-02-18,285.660003662109,-0.0221030352967208,1332497700,17.6824139568107,-9.91077655970315,19.2053964038137,1.07333333333333,29.1106845809341,0.170294117647059
"99",2022-02-22,273.843322753906,-0.0413662422345286,1249209600,17.7498614218097,-11.2283726442996,20.5220998481905,1.07333333333333,29.1106845809341,0.171559223300971
"100",2022-02-23,254.679992675781,-0.0699791759952695,1153952700,18.2615366644901,-13.6614173020612,22.2139885635825,1.07333333333333,29.1106845809341,0.102266883116883
"101",2022-02-24,266.92333984375,0.0480734550026278,1289274900,19.3971425399479,-14.4352859373122,24.3625191041089,1.07333333333333,29.1106845809341,-0.00170471698113208
"102",2022-02-25,269.956665039062,0.0113640313248295,1365342600,18.8949658371782,-14.6351139301213,25.9005233917866,1.07333333333333,29.1106845809341,0.162296721311475
"103",2022-02-28,290.143341064453,0.0747774685335871,1464349500,19.14032664094,-13.0145592679877,25.949783646539,1.07333333333333,29.1106845809341,0.147936893203884
"104",2022-03-01,288.123321533203,-0.00696214334555856,1389582600,18.632685860365,-11.7577210278632,25.7122229396088,1.07333333333333,29.1106845809341,0.221794736842105
"105",2022-03-02,293.296661376953,0.0179552971145165,1464225900,18.3067802506403,-10.226339501451,25.6245647282748,1.07333333333333,29.1106845809341,0.166595402298851
"106",2022-03-03,279.763336181641,-0.0461421044882577,1402602300,18.28105921781,-9.98958117580878,25.709337411302,1.07333333333333,29.1106845809341,0.191423333333333
"107",2022-03-04,279.429992675781,-0.00119151962658515,1335602700,17.7012214221182,-9.71683688495182,25.8963362670914,1.07333333333333,29.1106845809341,0.23132523364486
"108",2022-03-07,268.193328857422,-0.0402128050420025,1263108600,17.902799565516,-10.2887871966003,26.3676384115022,1.07333333333333,29.1106845809341,0.156639285714286
"109",2022-03-08,274.799987792969,0.0246339421032322,1343507700,18.2387895205182,-10.0926183553512,27.1127884156363,1.07333333333333,29.1106845809341,0.15410099009901
"110",2022-03-09,286.323333740234,0.0419335751788577,1402691700,17.7969720352356,-8.90466795282049,27.4979737032656,1.07333333333333,29.1106845809341,0.196553488372093
"111",2022-03-10,279.433319091797,-0.0240637553301487,1344043200,17.6831410772222,-8.42209068116517,28.1678535773443,1.07333333333333,29.1106845809341,0.148545098039216
"112",2022-03-11,265.116668701172,-0.0512345859010529,1277006100,17.6112500188324,-9.09009381081654,29.0186182290643,1.07333333333333,29.1106845809341,0.0490063829787234
"113",2022-03-14,255.456665039062,-0.0364368023686874,1205853900,17.4166362828332,-10.2804658562579,30.2816367034761,1.07333333333333,29.1106845809341,0.00670957446808511
"114",2022-03-15,267.296661376953,0.0463483555462534,1272695100,17.3392582273351,-10.1514360887663,31.2958978953061,1.07333333333333,29.1106845809341,0.128642424242424
"115",2022-03-16,280.07666015625,0.0478120404252786,1356723900,17.0557394337531,-8.91517142712638,31.1165111815699,1.07333333333333,29.1106845809341,0.12020243902439
"116",2022-03-17,290.533325195312,0.0373350104690227,1423306800,17.0108056356112,-7.01084068993771,30.0684288636005,1.07333333333333,29.1106845809341,0.238183950617284
"117",2022-03-18,301.796661376953,0.0387677942765043,1523721000,16.7590812200932,-4.54044830084206,28.3203637991475,1.07333333333333,29.1106845809341,0.225593902439024
"118",2022-03-21,307.053344726562,0.0174179638887511,1605702600,16.4539085485408,-2.13387612422173,26.6261795918931,1.07333333333333,29.1106845809341,0.145937373737374
"119",2022-03-22,331.32666015625,0.0790524377817914,1711571100,17.1048186801182,1.7122654287661,26.0103373880541,1.07333333333333,29.1106845809341,0.223466972477064
"120",2022-03-23,333.036682128906,0.0051611360578403,1832247300,17.4139972809524,4.84252320822753,26.0558313705626,1.07333333333333,29.1106845809341,0.174917054263566
"121",2022-03-24,337.973327636719,0.0148231284201352,1901168100,17.0199022952036,7.63362540406155,26.098075782892,1.07333333333333,29.1106845809341,0.235261
"122",2022-03-25,336.880004882812,-0.00323493798031727,1839136500,16.3870523928397,9.64617687166475,26.1373027371979,1.07333333333333,29.1106845809341,0.1928175
